claim_id,monto_fraude,MARCA_VEHICULO_te,lag_dias,PRIMA_MENSUAL_UF,PRODUCTO_te,ANIO_VEHICULO,CANTIDAD_HIJOS,fraude_bin
16542,0,0.02022058823529412,2,1.175,0.03163686382393398,2022,0,0
16546,0,0.04411764705882353,0,0.447945205479452,0.031151003167898626,2023,0,0
16547,0,0.02680965147453083,0,0.846986301369863,0.03978422117329737,2022,2,0
16548,0,0.03571428571428571,0,0.6534246575342465,0.03022508038585209,2022,2,0
16551,0,0.010830324909747292,11,3.7789203084832903,0.011505273250239693,2025,1,0
16552,0,0.050590219224283306,3,0.8454172366621067,0.03163686382393398,2024,0,0
16553,0,0.010830324909747292,7,3.4001367989056086,0.011505273250239693,2019,0,0
16554,0,0.010830324909747292,11,3.7631578947368425,0.011505273250239693,2025,0,0
16555,0,0.0392156862745098,1,0.8967123287671231,0.03937947494033413,2016,0,0
16557,0,0.0,0,1.5903764383561645,0.04307116104868914,2024,0,0
16558,0,0.024096385542168676,0,0.643972602739726,0.03022508038585209,2021,0,0
16559,0,0.05421686746987952,8,0.7835589452054794,0.03937947494033413,2025,0,0
16561,0,0.02022058823529412,0,0.642,0.03022508038585209,2020,0,0
16568,0,0.014124293785310734,3,0.6423287671232876,0.023809523809523808,2021,0,0
16570,0,0.045454545454545456,1,0.327945205479452,0.031151003167898626,2013,0,0
16574,0,0.0176678445229682,1,1.2591780821917808,0.03978422117329737,2022,2,0
16576,0,0.03184713375796178,0,1.035655737704918,0.03978422117329737,2023,0,0
16578,0,0.021897810218978103,8,1.236986301369863,0.03163686382393398,2017,1,0
16581,0,0.017064846416382253,2,0.6854794520547945,0.03022508038585209,2021,0,0
16583,0,0.030034192773311152,0,0.3945205479452054,0.03978422117329737,2016,1,0
16585,0,0.024096385542168676,1,1.588235294117647,0.03937947494033413,2023,1,0
16586,0,0.05049088359046283,0,0.0119112814895947,0.03978422117329737,2021,0,0
16588,0,0.02680965147453083,1,1.3947945205479453,0.03978422117329737,2018,2,0
16594,0,0.05049088359046283,1,0.8313698630136986,0.031151003167898626,2023,2,0
16596,0,0.014124293785310734,33,0.4860655737704918,0.03978422117329737,2022,0,0
16598,0,0.044715447154471545,1,0.4035616438356164,0.03163686382393398,2022,0,0
16602,0,0.014124293785310734,0,0.7043835616438356,0.03022508038585209,2020,0,0
16605,0,0.02680965147453083,1,0.6352459016393442,0.03163686382393398,2016,0,0
16606,0,0.04477611940298507,1,0.72986301369863,0.03937947494033413,2024,1,0
16607,0,0.04375,7,0.0486945205479452,0.04307116104868914,2023,1,0
16618,0,0.030034192773311156,1,0.357945205479452,0.03022508038585209,2021,0,0
16619,0,0.05049088359046283,0,0.0119112814895947,0.03978422117329737,2021,0,0
16620,0,0.0176678445229682,7,0.7964383561643835,0.011505273250239693,2008,3,0
16623,0,0.041666666666666664,1,1.7827397260273972,0.03022508038585209,2020,2,0
16625,0,0.016853932584269662,0,0.5843835616438356,0.03163686382393398,2023,1,0
16626,0,0.024096385542168676,1,0.5901369863013698,0.031151003167898626,2014,0,0
16629,0,0.0392156862745098,5,0.8280821917808219,0.011505273250239693,2013,1,0
16634,0,0.03184713375796178,1,0.54,0.03978422117329737,2017,1,0
16635,0,0.050590219224283306,0,0.3743835616438356,0.03978422117329737,2018,0,0
16637,0,0.04375,0,0.7284542749658002,0.031151003167898626,2021,0,0
16639,0,0.021897810218978103,0,0.7352054794520547,0.024242424242424242,2024,0,0
16646,0,0.03184713375796178,3,0.6591780821917808,0.03163686382393398,2024,1,0
16647,0,0.041666666666666664,8,0.791917808219178,0.03978422117329737,2020,0,0
16648,0,0.034482758620689655,0,1.1182191780821915,0.023809523809523808,2022,0,0
16649,0,0.024096385542168676,4,0.9447945205479452,0.031151003167898626,2024,0,0
16650,0,0.0392156862745098,3,0.6431506849315068,0.03022508038585209,2023,3,0
16656,0,0.05049088359046283,1,0.5387671232876712,0.03937947494033413,2014,0,0
16659,0,0.050590219224283306,0,0.4882191780821917,0.031151003167898626,2019,0,0
16662,0,0.025,2,1.1095890410958904,0.03978422117329737,2015,1,0
16667,0,0.044715447154471545,10,0.6998630136986301,0.031151003167898626,2013,0,0
16671,0,0.0,5,0.3304109589041095,0.031151003167898626,2021,0,0
16672,0,0.021897810218978103,3,0.4335616438356164,0.031151003167898626,2010,2,0
16678,0,0.0176678445229682,2,0.8280821917808219,0.011505273250239693,2014,1,0
16679,0,0.0176678445229682,7,0.4886301369863013,0.011505273250239693,2009,2,0
16680,0,0.044715447154471545,7,1.1884931506849317,0.011505273250239693,2021,0,0
16681,0,0.0176678445229682,1,1.0027397260273971,0.011505273250239693,2013,0,0
16682,0,0.0176678445229682,0,0.9176712328767124,0.011505273250239693,2009,1,0
16684,0,0.044715447154471545,57,0.4848360655737704,0.031151003167898626,2012,0,0
16686,0,0.0176678445229682,22,1.6403731343283583,0.011505273250239693,2025,0,0
16687,0,0.030034192773311152,0,0.3844262295081967,0.031151003167898626,2024,1,0
16689,0,0.02022058823529412,1,0.5391780821917808,0.04307116104868914,2019,3,0
16691,0,0.024096385542168676,5,0.7195890410958904,0.03937947494033413,2011,0,0
16696,0,0.018867924528301886,1,2.1230136986301367,0.03978422117329737,2023,1,0
16700,0,0.018867924528301886,1,1.9989041095890407,0.023809523809523808,2019,0,0
16702,0,0.03003419271140607,1,2.5763013698630135,0.03163686382393398,2021,0,0
16706,0,0.025,2,1.7671232876712328,0.03022508038585209,2023,2,0
16709,0,0.0176678445229682,1,0.4886301369863013,0.011505273250239693,2007,1,0
16711,0,0.05049088359046283,2,0.7561643835616438,0.03937947494033413,2023,0,0
16712,0,0.02022058823529412,0,0.5436986301369863,0.04307116104868914,2012,0,0
16713,0,0.024096385542168676,0,0.7811901504787961,0.03937947494033413,2023,0,0
16716,0,0.014124293785310734,0,0.5510958904109589,0.031151003167898626,2021,0,0
16717,0,0.021897810218978103,3,0.544931506849315,0.024242424242424242,2024,0,0
16723,0,0.018867924528301886,5,0.5122950819672131,0.03978422117329737,2019,2,0
16727,0,0.04375,2,0.6673050615595075,0.015151515151515152,2024,2,0
16729,0,0.037914691943127965,2,1.07013698630137,0.03022508038585209,2016,3,0
16731,0,0.020151133501259445,0,0.6014405547945205,0.023809523809523808,2025,0,0
16739,0,0.022222222222222223,1,0.6285616438356164,0.03163686382393398,2024,1,0
16742,0,0.044715447154471545,3,0.5741803278688524,0.023809523809523808,2023,0,0
16745,0,0.0,2,3.254721362229102,0.011505273250239693,2024,3,0
16747,8252,0.037914691943127965,1,0.5778082191780821,0.03022508038585209,2022,0,1
16748,0,0.02022058823529412,3,0.3747945205479452,0.03163686382393398,2025,2,0
16749,0,0.018867924528301886,8,2.083150684931507,0.011505273250239693,2024,0,0
16750,0,0.021897810218978103,4,0.6320547945205479,0.03022508038585209,2019,1,0
16753,0,0.03676470588235294,2,0.8823770491803278,0.012345679012345678,2015,2,0
16760,0,0.014124293785310734,5,0.5150684931506849,0.031151003167898626,2021,0,0
16762,0,0.0176678445229682,4,2.763611388508892,0.031151003167898626,2017,0,0
16765,0,0.014124293785310734,2,0.6886456908344732,0.03163686382393398,2020,0,0
16766,0,0.030034192773311156,0,0.904931506849315,0.011505273250239693,2011,3,0
16767,0,0.02022058823529412,0,0.7520547945205479,0.03022508038585209,2024,0,0
16768,0,0.017064846416382253,3,2.123876712328767,0.012345679012345678,2023,2,0
16772,0,0.014124293785310734,1,0.4998087123287671,0.023809523809523808,2024,1,0
16773,0,0.03571428571428571,1,0.60328317373461,0.011505273250239693,2021,0,0
16775,0,0.05049088359046283,2,0.6928767123287671,0.03937947494033413,2023,0,0
16777,0,0.0176678445229682,2,0.4097260273972602,0.03022508038585209,2016,0,0
16778,0,0.0392156862745098,2,0.8498630136986302,0.031151003167898626,2022,0,0
16779,0,0.041666666666666664,7,0.357945205479452,0.03022508038585209,2017,0,0
16781,0,0.04411764705882353,4,0.9152054794520548,0.023809523809523808,2024,2,0
16782,0,0.02680965147453083,0,2.1776712328767123,0.03978422117329737,2023,1,0
16783,0,0.0176678445229682,3,0.2257181942544459,0.011505273250239693,2022,3,0
16785,0,0.041666666666666664,1,0.7763013698630136,0.03163686382393398,2024,0,0
16786,0,0.05319148936170213,2,0.6689466484268125,0.03163686382393398,2021,2,0
16795,0,0.050590219224283306,0,0.726986301369863,0.03163686382393398,2018,0,0
16799,0,0.02022058823529412,8,0.6702739726027397,0.03022508038585209,2020,2,0
16802,78548,0.05319148936170213,2,1.3904136986301368,0.03163686382393398,2023,0,1
16806,0,0.041666666666666664,0,0.4857534246575342,0.03163686382393398,2024,0,0
16809,0,0.02022058823529412,2,2.821438356164383,0.03163686382393398,2024,2,0
16816,0,0.041666666666666664,4,0.9526027397260272,0.03163686382393398,2023,0,0
16817,0,0.014124293785310734,1,0.9213698630136986,0.031151003167898626,2023,0,0
16821,0,0.044715447154471545,5,0.4623287671232876,0.031151003167898626,2020,2,0
16827,0,0.044715447154471545,3,0.38694,0.04307116104868914,2019,0,0
16828,0,0.0392156862745098,9,0.2794520547945205,0.03022508038585209,2012,0,0
16837,0,0.044715447154471545,4,0.3653424657534246,0.04307116104868914,2016,0,0
16838,0,0.017064846416382253,23,1.0191780821917809,0.012345679012345678,2015,0,0
16843,0,0.05049088359046283,3,0.8386861313868613,0.03978422117329737,2022,0,0
16846,0,0.018867924528301886,5,1.318135245901639,0.023809523809523808,2018,1,0
16849,0,0.03003419271140607,0,0.1984931506849315,0.03022508038585209,2024,3,0
16856,0,0.020151133501259445,1,0.3357534246575342,0.031151003167898626,2022,0,0
16867,0,0.0176678445229682,1,0.2478082191780821,0.011505273250239693,2007,0,0
16868,0,0.050590219224283306,16,0.4253424657534246,0.031151003167898626,2013,1,0
16871,0,0.05,8,0.9045205479452054,0.012345679012345678,2023,0,0
16879,0,0.05049088359046283,0,0.4273972602739726,0.031151003167898626,2008,0,0
16880,0,0.021897810218978103,12,0.423972602739726,0.031151003167898626,2018,0,0
16882,0,0.014124293785310734,1,0.6689466484268125,0.023809523809523808,2024,0,0
16888,0,0.0,6,1.2826027397260271,0.011505273250239693,2017,0,0
16893,0,0.05,5,0.6283561643835616,0.031151003167898626,2014,1,0
16894,0,0.05049088359046283,92,0.0119112814895947,0.015151515151515152,2021,0,0
16895,0,0.02022058823529412,0,0.5646575342465753,0.031151003167898626,2022,0,0
16897,0,0.05049088359046283,0,0.0119112814895947,0.03978422117329737,2021,0,0
16899,0,0.050590219224283306,5,0.726986301369863,0.015151515151515152,2017,0,0
16909,0,0.014124293785310734,0,0.8601915184678522,0.023809523809523808,2023,2,0
16911,0,0.04001709638665558,0,1.1141095890410957,0.03163686382393398,2023,0,0
16914,0,0.050590219224283306,0,0.6710958904109589,0.03163686382393398,2022,1,0
16915,0,0.044715447154471545,1,0.7684426229508196,0.03022508038585209,2017,1,0
16916,0,0.05049088359046283,0,0.0119112814895947,0.03978422117329737,2021,0,0
16919,0,0.050590219224283306,0,0.5363013698630136,0.03163686382393398,2024,0,0
16920,0,1.0003395702888159e-16,9,1.1628590971272228,0.031151003167898626,2017,0,0
16924,0,0.03676470588235294,2,0.90328317373461,0.03163686382393398,2023,1,0
16926,0,0.021897810218978103,0,0.7187671232876712,0.03978422117329737,2023,0,0
16927,0,0.05319148936170213,1,1.0189639726027395,0.04307116104868914,2023,3,0
16931,0,0.02680965147453083,0,0.6086301369863013,0.03978422117329737,2017,0,0
16934,0,0.018867924528301886,1,1.1005479452054794,0.03022508038585209,2007,0,0
16937,0,0.05049088359046283,0,0.0119112814895947,0.03978422117329737,2021,0,0
16938,0,0.05049088359046283,0,0.0119112814895947,0.03978422117329737,2021,0,0
16940,0,0.05049088359046283,1,0.761917808219178,0.03937947494033413,2015,0,0
16941,0,0.03184713375796178,0,0.7372602739726027,0.031151003167898626,2016,2,0
16942,0,0.02680965147453083,1,0.997469220246238,0.031151003167898626,2022,2,0
16943,0,0.05,1,0.6768493150684931,0.012345679012345678,2025,0,0
16945,0,0.03184713375796178,75,0.6616438356164382,0.031151003167898626,2020,1,0
16954,0,0.02680965147453083,1,0.997469220246238,0.031151003167898626,2022,0,0
16955,0,0.024096385542168676,1,1.1975342465753425,0.03937947494033413,2020,0,0
16962,0,0.044715447154471545,0,0.2638356164383561,0.03022508038585209,2007,0,0
16963,0,0.04375,1,0.9008207934336524,0.023809523809523808,2023,2,0
16964,0,0.030034192773316853,1,3.160750684931507,0.03163686382393398,2022,0,0
16966,17314,0.05049088359046283,4,0.6213328767123287,0.03022508038585209,2021,3,1
16976,0,0.02022058823529412,2,0.6406849315068494,0.03163686382393398,2022,1,0
16977,0,0.05319148936170213,13,0.6863013698630136,0.031151003167898626,2023,1,0
16979,0,0.03003419271140607,62,0.048561475409836,0.04307116104868914,2023,0,0
16983,0,0.021897810218978103,1,0.8305479452054794,0.024242424242424242,2022,1,0
16984,0,0.02022058823529412,10,1.577564979480164,0.03163686382393398,2023,0,0
16986,0,0.021897810218978103,1,0.4857534246575342,0.024242424242424242,2017,0,0
16989,0,0.05421686746987952,13,0.6942160273972602,0.03978422117329737,2025,0,0
16991,0,0.0176678445229682,2,1.282191780821918,0.011505273250239693,2019,0,0
16996,0,0.05,1,0.0494219178082191,0.04307116104868914,2023,0,0
16998,0,0.05,3,0.7528767123287671,0.03022508038585209,2022,1,0
16999,0,0.03003419271140607,4,0.4,0.03022508038585209,2020,0,0
17003,0,0.05049088359046283,2,1.2686301369863011,0.011505273250239693,2023,0,0
17004,0,0.020151133501259445,1,0.912431506849315,0.023809523809523808,2023,2,0
17006,0,0.030034192773311156,9,0.7305061559507523,0.011505273250239693,2008,1,0
17009,0,0.021897810218978103,4,0.860958904109589,0.03978422117329737,2017,1,0
17012,0,0.021897810218978103,15,0.8560273972602739,0.03022508038585209,2017,1,0
17013,0,0.050590219224283306,16,0.3045081967213114,0.031151003167898626,2013,0,0
17014,0,0.024096385542168676,3,1.413406292749658,0.03937947494033413,2023,0,0
17016,0,0.03184713375796178,2,0.6221614227086183,0.03978422117329737,2015,0,0
17019,0,0.014124293785310734,1,0.4750684931506849,0.031151003167898626,2022,0,0
17021,0,0.020151133501259445,1,0.3546575342465753,0.03022508038585209,2025,1,0
17025,75757,0.016853932584269662,2,0.737688098495212,0.03163686382393398,2024,0,1
17028,0,0.024096385542168676,4,0.8132876712328767,0.03978422117329737,2022,0,0
17031,0,0.014124293785310734,1,0.796311475409836,0.031151003167898626,2022,0,0
17043,0,0.017064846416382253,1,1.5815573770491804,0.03022508038585209,2017,3,0
17045,0,0.024096385542168676,9,1.0356164383561643,0.03022508038585209,2020,2,0
17050,0,0.017064846416382253,53,0.8803083700440528,0.03978422117329737,2024,3,0
17053,0,0.017064846416382253,53,0.041101321585903,0.03978422117329737,2024,0,0
17056,0,0.02022058823529412,6,0.5102459016393442,0.03022508038585209,2024,0,0
17060,0,0.02022058823529412,8,0.5577291381668946,0.03978422117329737,2018,1,0
17063,0,0.05421686746987952,1,1.7893150684931507,0.031151003167898626,2024,1,0
17072,0,0.05319148936170213,0,0.574931506849315,0.03163686382393398,2025,1,0
17077,0,0.024096385542168676,3,1.054931506849315,0.03937947494033413,2012,0,0
17079,0,0.024096385542168676,1,1.34013698630137,0.03937947494033413,2023,3,0
17083,0,0.0176678445229682,0,0.200958904109589,0.011505273250239693,2014,0,0
17084,0,0.02022058823529412,1,0.9587671232876712,0.031151003167898626,2024,0,0
17085,0,0.02680965147453083,0,1.3213767123287672,0.03163686382393398,2024,0,0
17088,0,0.02631578947368421,1,0.8045081967213114,0.023809523809523808,2020,2,0
17095,0,0.0176678445229682,1,0.4886301369863013,0.011505273250239693,2019,1,0
17098,0,0.02022058823529412,1,0.5675342465753423,0.03163686382393398,2024,0,0
17100,0,0.037914691943127965,1,0.8264383561643835,0.03163686382393398,2021,1,0
17101,0,0.0176678445229682,3,1.1206849315068492,0.011505273250239693,2017,0,0
17105,0,0.021897810218978103,6,0.7023287671232876,0.031151003167898626,2023,0,0
17109,0,6.190508732598823e-11,1,1.936027397260274,0.03978422117329737,2021,2,0
17110,0,6.668930468592106e-18,0,0.6028688524590163,0.03937947494033413,2023,1,0
17119,0,0.02888086642599278,7,1.6693150684931506,0.03978422117329737,2024,2,0
17121,0,0.021897810218978103,0,0.7504098360655737,0.03978422117329737,2020,2,0
17129,0,0.03184713375796178,1,0.4991095890410958,0.03022508038585209,2021,3,0
17132,0,0.015228426395939087,61,1.3606849315068492,0.023809523809523808,2018,0,0
17138,0,0.010830324909747292,5,3.797311827956989,0.011505273250239693,2025,1,0
17139,0,0.02022058823529412,1,0.642,0.03022508038585209,2020,0,0
17141,0,0.024096385542168676,4,1.14,0.03022508038585209,2021,1,0
17142,0,0.0440251572327044,43,0.8398972602739726,0.03163686382393398,2021,0,0
17143,0,0.05421686746987952,1,1.093502051983584,0.03937947494033413,2023,0,0
17146,0,0.020151133501259445,4,0.5833154794520548,0.023809523809523808,2023,0,0
17152,0,0.037914691943127965,1,0.5934246575342464,0.03163686382393398,2021,0,0
17158,0,0.05421686746987952,7,0.3501369863013698,0.011505273250239693,2021,0,0
17159,0,0.020151133501259445,0,0.7313013698630136,0.023809523809523808,2024,0,0
17168,0,0.02888086642599278,0,1.1102459016393442,0.023809523809523808,2023,0,0
17169,0,0.021897810218978103,0,0.4836986301369863,0.024242424242424242,2025,0,0
17171,0,0.020151133501259445,0,0.4397260273972602,0.023809523809523808,2024,0,0
17172,0,0.020151133501259445,20,1.0021397260273972,0.023809523809523808,2022,0,0
17173,0,0.04001709638665558,0,0.9008196721311476,0.03022508038585209,2022,0,0
17175,0,0.016853932584269662,0,0.6677463503649635,0.031151003167898626,2023,0,0
17176,0,0.018867924528301886,0,1.8789689781021897,0.03978422117329737,2023,0,0
17177,0,0.05049088359046283,0,0.6863885088919288,0.03937947494033413,2023,0,0
17180,0,0.02680965147453083,0,0.9213698630136986,0.03978422117329737,2015,1,0
17186,0,0.021897810218978103,0,0.8136986301369863,0.04307116104868914,2021,0,0
17193,0,0.024096385542168676,47,0.5465753424657535,0.03978422117329737,2014,2,0
17196,0,0.050590219224283306,6,0.4553424657534246,0.031151003167898626,2018,1,0
17197,0,0.010830324909747292,9,1.3068627450980392,0.011505273250239693,2024,0,0
17203,0,0.050590219224283306,1,0.521917808219178,0.031151003167898626,2019,0,0
17204,0,0.041666666666666664,1,0.4615068493150684,0.04307116104868914,2022,2,0
17206,0,0.04477611940298507,9,0.9636986301369864,0.03937947494033413,2024,0,0
17208,0,0.025,0,0.8132876712328767,0.03978422117329737,2015,0,0
17210,0,0.03184713375796178,1,0.3328767123287671,0.03022508038585209,2020,1,0
17211,0,0.0176678445229682,1,0.5564383561643835,0.03022508038585209,2013,0,0
17213,0,0.014124293785310734,1,0.9673972602739724,0.031151003167898626,2024,0,0
17221,0,0.04411764705882353,1,0.4853424657534246,0.023809523809523808,2023,0,0
17224,0,0.014124293785310734,2,0.980958904109589,0.023809523809523808,2024,0,0
17226,0,0.02022058823529412,1,0.6733561643835616,0.03022508038585209,2025,1,0
17230,0,0.041666666666666664,1,1.0487671232876712,0.03163686382393398,2023,2,0
17231,20287,0.0392156862745098,4,0.7045890410958904,0.031151003167898626,2021,0,1
17237,0,0.05319148936170213,1,0.6164383561643835,0.03978422117329737,2024,0,0
17240,0,0.04375,0,0.6753116301369863,0.023809523809523808,2025,0,0
17241,0,0.044715447154471545,1,0.5954794520547945,0.03163686382393398,2020,0,0
17247,0,0.05319148936170213,7,0.8654794520547945,0.03163686382393398,2024,0,0
17248,0,0.050590219224283306,1,0.7084931506849315,0.03022508038585209,2023,0,0
17251,0,0.02022058823529412,1,3.11958904109589,0.03163686382393398,2024,1,0
17252,0,0.021897810218978103,1,0.7105479452054794,0.024242424242424242,2022,0,0
17255,0,0.020151133501259445,32,1.0161422708618333,0.023809523809523808,2023,0,0
17256,0,0.05049088359046283,5,2.038767123287671,0.03978422117329737,2023,0,0
17258,0,0.03184713375796178,25,0.858904109589041,0.031151003167898626,2014,0,0
17259,0,0.030034192773316853,4,0.6205479452054794,0.03978422117329737,2013,1,0
17260,0,0.045454545454545456,0,0.576986301369863,0.03022508038585209,2018,0,0
17262,0,0.0392156862745098,7,0.4765068493150684,0.031151003167898626,2022,0,0
17267,0,0.017064846416382253,13,0.9028767123287672,0.03022508038585209,2024,1,0
17269,0,0.030034192773311156,2,0.7305061764705882,0.011505273250239693,2022,2,0
17270,0,0.015228426395939087,0,1.0915068493150684,0.023809523809523808,2022,1,0
17274,0,0.05421686746987952,1,1.197945205479452,0.03978422117329737,2024,0,0
17277,0,0.021897810218978103,2,0.3690410958904109,0.031151003167898626,2008,0,0
17281,0,0.018867924528301886,1,1.2560958904109587,0.023809523809523808,2024,0,0
17287,0,0.016853932584269662,5,0.4680821917808219,0.03163686382393398,2023,3,0
17292,0,0.044715447154471545,1,0.611917808219178,0.03163686382393398,2024,1,0
17295,0,0.050590219224283306,4,0.8995890410958904,0.029411764705882353,2012,0,0
17296,0,0.015228426395939087,5,0.4676712328767123,0.03022508038585209,2012,2,0
17302,0,0.0176678445229682,0,0.9291780821917808,0.011505273250239693,2018,1,0
17304,0,0.044715447154471545,7,0.6051369863013698,0.031151003167898626,2021,0,0
17307,0,0.02680965147453083,7,0.3008219178082191,0.031151003167898626,2012,0,0
17309,0,0.050590219224283306,0,0.7852459016393442,0.03163686382393398,2016,0,0
17314,0,0.021897810218978103,2,0.6484268125854993,0.024242424242424242,2024,0,0
17315,0,0.021897810218978103,1,0.5564383561643835,0.03022508038585209,2025,0,0
17316,0,0.018867924528301886,0,1.115358904109589,0.023809523809523808,2025,0,0
17320,0,0.018867924528301886,0,0.6723287671232876,0.031151003167898626,2016,1,0
17326,0,0.05421686746987952,1,1.0580136986301367,0.03937947494033413,2024,0,0
17329,0,0.03003419271140607,4,1.0972602739726027,0.011505273250239693,2012,0,0
17333,0,0.0440251572327044,4,0.8704514363885087,0.03163686382393398,2024,2,0
17334,17942,0.02888086642599278,0,0.5268493150684931,0.04307116104868914,2023,0,1
17335,0,0.04375,1,1.5768493150684932,0.015151515151515152,2023,0,0
17337,0,0.037914691943127965,2,0.8391780821917808,0.03163686382393398,2019,0,0
17344,0,0.024096385542168676,1,0.81,0.03937947494033413,2024,1,0
17349,0,0.041666666666666664,1,0.7352459016393442,0.03937947494033413,2017,0,0
17351,0,0.016853932584269662,14,0.4906849315068493,0.03163686382393398,2025,2,0
17352,0,0.037914691943127965,1,1.0694136986301368,0.029411764705882353,2016,1,0
17356,0,0.021897810218978103,0,0.9946602739726028,0.024242424242424242,2022,2,0
17358,0,0.041666666666666664,7,0.7098360655737704,0.03978422117329737,2017,3,0
17359,0,0.021897810218978103,1,1.0078520547945204,0.024242424242424242,2023,0,0
17364,0,0.050590219224283306,0,0.2613698630136986,0.03022508038585209,2018,0,0
17366,0,0.0176678445229682,1,2.6321917808219175,0.011505273250239693,2021,0,0
17367,0,0.02680965147453083,1,0.6959016393442622,0.03022508038585209,2022,0,0
17368,0,0.0176678445229682,0,1.1728767123287671,0.031151003167898626,2024,0,0
17374,0,0.05049088359046283,0,0.7540983606557377,0.03022508038585209,2020,0,0
17379,0,0.015228426395939087,0,0.6258904109589041,0.023809523809523808,2014,0,0
17380,0,0.021897810218978103,0,0.5835616438356164,0.03978422117329737,2021,2,0
17386,0,0.020151133501259445,0,0.7783561643835616,0.023809523809523808,2022,0,0
17389,0,0.021897810218978103,0,0.5687671232876712,0.023809523809523808,2022,0,0
17392,0,0.010830324909747292,6,0.7627397260273971,0.03978422117329737,2018,0,0
17395,0,0.04375,1,0.9772602739726028,0.023809523809523808,2020,1,0
17396,0,0.02680965147453083,1,0.8580821917808219,0.03978422117329737,2025,0,0
17397,0,0.02022058823529412,3,0.69,0.031151003167898626,2022,2,0
17398,0,0.014124293785310734,1,0.6170018219178082,0.03978422117329737,2023,1,0
17401,0,0.041666666666666664,0,0.7347945205479453,0.03163686382393398,2022,0,0
17403,0,0.017064846416382253,7,0.4980821917808219,0.03978422117329737,2016,0,0
17405,0,0.0176678445229682,11,1.913835616438356,0.011505273250239693,2020,1,0
17406,0,0.02680965147453083,7,1.4479508196721311,0.029411764705882353,2015,0,0
17408,0,0.04375,0,0.5075342465753424,0.023809523809523808,2022,0,0
17414,0,0.050590219224283306,1,0.5580821917808219,0.031151003167898626,2021,1,0
17417,0,0.021897810218978103,2,1.03625170998632,0.024242424242424242,2023,0,0
17418,0,0.020151133501259445,0,0.5938356164383561,0.023809523809523808,2021,0,0
17419,0,0.04411764705882353,0,0.5552054794520547,0.023809523809523808,2024,0,0
17423,0,0.041666666666666664,0,0.4952054794520547,0.03937947494033413,2021,0,0
17425,0,0.02680965147453083,5,1.1151639344262296,0.03022508038585209,2021,1,0
17426,0,0.030034192773311156,1,0.7191780821917808,0.03022508038585209,2014,0,0
17430,0,0.044715447154471545,2,0.5593150684931506,0.031151003167898626,2018,0,0
17433,0,0.044715447154471545,5,0.2852054794520547,0.031151003167898626,2012,0,0
17434,0,0.037914691943127965,2,0.5897260273972602,0.03022508038585209,2019,1,0
17436,0,0.015228426395939087,1,0.4861643835616438,0.023809523809523808,2015,3,0
17439,0,0.021897810218978103,1,0.1931506849315068,0.03022508038585209,2016,0,0
17440,21491,0.05049088359046283,1,0.4621520547945205,0.03937947494033413,2014,0,1
17441,0,0.02022058823529412,1,0.595547506849315,0.03022508038585209,2016,0,0
17442,0,0.02022058823529412,0,0.4734246575342465,0.031151003167898626,2024,0,0
17443,0,0.044715447154471545,1,0.6,0.031151003167898626,2008,3,0
17445,0,0.044715447154471545,1,0.7325835616438356,0.03937947494033413,2019,0,0
17447,0,0.021897810218978103,0,0.5991864109589041,0.031151003167898626,2023,1,0
17454,0,0.037914691943127965,0,1.158082191780822,0.029411764705882353,2014,0,0
17456,0,0.050590219224283306,0,0.5439942876712328,0.031151003167898626,2023,1,0
17457,0,0.021897810218978103,4,0.6595890410958904,0.03978422117329737,2022,3,0
17458,0,0.0392156862745098,1,0.8948700410396716,0.03937947494033413,2023,0,0
17460,0,0.0440251572327044,6,0.6041095890410958,0.03022508038585209,2021,1,0
17463,0,0.05049088359046283,0,0.7791780821917808,0.03022508038585209,2023,0,0
17467,0,0.05049088359046283,0,0.7883720930232558,0.03937947494033413,2016,0,0
17472,0,0.041666666666666664,3,1.1145205479452054,0.03937947494033413,2016,0,0
17474,0,0.02022058823529412,0,0.5385245901639344,0.031151003167898626,2023,1,0
17475,0,0.037914691943127965,9,0.6428794520547945,0.03022508038585209,2019,0,0
17476,0,0.05049088359046283,0,0.3577397260273972,0.03022508038585209,2021,0,0
17479,0,0.0440251572327044,0,0.5247945205479452,0.03163686382393398,2022,0,0
17482,0,0.0392156862745098,3,1.0697260273972602,0.03978422117329737,2020,0,0
17487,0,0.037914691943127965,3,0.6353424657534246,0.03163686382393398,2023,1,0
17497,0,0.050590219224283306,0,0.8576712328767123,0.031151003167898626,2024,0,0
17500,0,0.044715447154471545,1,0.51730524623803,0.031151003167898626,2019,0,0
17501,0,0.05049088359046283,0,0.5695890410958904,0.023809523809523808,2022,0,0
17502,0,0.05049088359046283,1,0.8677397260273972,0.03937947494033413,2024,1,0
17503,0,0.044715447154471545,6,0.6340849315068493,0.03937947494033413,2020,0,0
17504,0,0.050590219224283306,1,0.7146575342465753,0.031151003167898626,2022,1,0
17505,0,0.021897810218978103,0,0.5255129958960328,0.031151003167898626,2017,0,0
17508,0,0.050590219224283306,2,0.4856633835616438,0.03022508038585209,2020,1,0
17509,0,0.044715447154471545,1,0.6230136986301369,0.03163686382393398,2024,1,0
17510,0,0.02680965147453083,1,0.567945205479452,0.031151003167898626,2023,0,0
17513,0,0.04375,0,0.9034883720930232,0.023809523809523808,2023,0,0
