CLAIM_ID|FEC_DENUNCIO|FEC_SINIESTRO|PRODUCTO|ROBO|MARCA_VEHICULO|ANIO_VEHICULO|DEDUCIBLE|PRIMA_MENSUAL_UF|FRAUD|MONTO_FRAUDE|CANAL_CONTRATACION|CANTIDAD_HIJOS|CANTIDAD_AUTOS|ESTADO_CIVIL
15845|2025-01-03 00:00:00.000|2024-12-31 00:00:00.000|83.0|0|SSANGYONG|2022.0|5|0.6178918356164383|No revisado|0|D|1.0||Divorciado/a
15846|2025-01-03 00:00:00.000|2024-12-31 00:00:00.000|74.0|0|NISSAN|2017.0|3|1.1741803278688523|No revisado|0|E|0.0||Soltero/a
15847|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|94.0|0|TOYOTA|2024.0|5|0.6170547945205479|No revisado|0|B|999.0||Casada/o
15848|2025-01-03 00:00:00.000|2024-12-28 00:00:00.000|90.0|0|SSANGYONG|2014.0|5|0.8247945205479452|No revisado|0|E|2.0||Divorciado
15849|2025-01-03 00:00:00.000|2025-01-01 00:00:00.000|91.0|0|PEUGEOT|2024.0|5|1.343835616438356|No revisado|0|B|0.0||Casada/o
15850|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|94.0|0|TOYOTA|2025.0|3|0.6018493150684932|No revisado|0|C|999.0|2.0|Casada
15851|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000||0|KIA|2019.0|3|1.1083561643835615|Descartado|0|E|2.0|1.0|Divorciado/a
15852|2025-01-03 00:00:00.000|2024-12-31 00:00:00.000|83.0|0|RENAULT|2022.0|0|1.9353126986301368|Descartado|0|E|0.0||Casada/o
15853|2025-01-02 00:00:00.000|2025-01-02 00:00:00.000|69.0|0|BMW|2021.0|10|1.5581506849315068|Descartado|0|E|999.0||Casada
15854|2025-01-02 00:00:00.000|2024-12-31 00:00:00.000|95.0|0|VOLKSWAGEN|2022.0|5|0.7961696306429548|No revisado|0|D|0.0||Soltero/a
15855|2025-01-02 00:00:00.000|2024-12-27 00:00:00.000|90.0|0|JEEP|2008.0|3|0.6867123287671232|Descartado|0|B|1.0||Casada/o
15856|2025-01-02 00:00:00.000|2024-12-31 00:00:00.000|90.0|0|CHERY|2025.0|5|0.8700323219178082|Descartado|0|A|0.0||Divorciado/a
15857|2025-01-02 00:00:00.000|2025-01-01 00:00:00.000|33.0|0|BAJAJ|2022.0|0|0.161917808219178|Descartado|0|B|1.0||Divorciado/a
15858|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|74.0|0|HYUNDAI|2022.0|3|0.477945205479452|No revisado|0|D|0.0||Casada
15859|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|74.0|0|MG|2019.0|3|0.4158904109589041|No revisado|0|D|0.0||Divorciado/a
15860|2025-01-03 00:00:00.000|2024-12-28 00:00:00.000|90.0|0|MG|2024.0|10|0.4861643835616438|No revisado|0|A|2.0||Soltero/a
15861|2025-01-03 00:00:00.000|2025-01-01 00:00:00.000|90.0|0|CHERY|2022.0|5|1.7235616438356165|No revisado|0|E|0.0||Casada/o
15862|2025-01-03 00:00:00.000|2024-12-27 00:00:00.000|3.0|0|SSANGYONG|2016.0|5|0.8122950819672131|No revisado|0|A|0.0||Divorciado
15863|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|85.0|0|VOLKSWAGEN|2013.0|0|0.7964383561643835|Descartado|0|C|1.0||Casada/o
15864|2025-01-03 00:00:00.000|2025-01-01 00:00:00.000|3.0|0|JAC|2017.0|3|0.5391780821917808|No revisado|0|B|0.0||Casada/o
15865|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|83.0|0|SSANGYONG|2020.0|0|0.6858904109589041|Descartado|0|D|||Casada
15866|2025-01-03 00:00:00.000|2024-11-19 00:00:00.000|74.0|0|MG|2023.0|10|0.7483561643835616|No revisado|0|B|3.0||Casada
15867|2025-01-03 00:00:00.000|2024-12-29 00:00:00.000|74.0|0|HONDA|2013.0|3|0.7993150684931506|Descartado|0|C|0.0||Casada/o
15868|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|95.0|0|CHEVROLET|2025.0|5|0.5733728630136986|Fraude|12901|B|2.0||Casada
15869|2025-01-03 00:00:00.000|2024-12-31 00:00:00.000|85.0|0|VOLVO|2018.0|0|0.428454172366621|No revisado|0|C|2.0||Casada
15870|2025-01-03 00:00:00.000|2024-12-28 00:00:00.000|90.0|0|SSANGYONG|2023.0|5|0.940218878248974|No revisado|0|B|0.0||Divorciado
15871|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|83.0|0|GREAT WALL|2019.0|5|0.5761643835616438|Descartado|0|D|0.0||Soltero/a
15872|2025-01-03 00:00:00.000|2024-12-24 00:00:00.000|69.0|0|CHANGAN|2018.0|3|0.4202090592334494|No revisado|0|D|||Divorciado
15873|2025-01-02 00:00:00.000|2025-01-01 00:00:00.000|74.0|0|KIA|2022.0|5|0.6438524590163934|No revisado|0|C|||Soltero/a
15874|2025-01-02 00:00:00.000|2024-12-23 00:00:00.000|85.0|0|MITSUBISHI FUSO |2018.0|5|1.0434246575342463|Descartado|0|C|0.0||Soltero/a
15875|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|96.0|1|TOYOTA|2020.0|5|1.0245616438356164|Descartado|0|A|0.0||Casada/o
15876|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|95.0|0|HONDA|2022.0|10|0.8371232876712328|No revisado|0|E|3.0||Divorciado/a
15877|2025-01-03 00:00:00.000|2024-12-27 00:00:00.000||0|HONDA|2013.0|3|0.7993150684931506|No revisado|0|C|0.0||Casada
15878|2025-01-03 00:00:00.000|2025-01-01 00:00:00.000|90.0|0|MG|2023.0|10|0.7658002735978112|No revisado|0|C|1.0||Soltero/a
15879|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|3.0|0|MG|2024.0|5|0.6827868852459016|No revisado|0|B|0.0||Soltero/a
15880|2025-01-03 00:00:00.000|2024-12-28 00:00:00.000|90.0|0|MITSUBISHI|2024.0|3|1.186232876712329|Descartado|0|C|0.0||Casada/o
15881|2025-01-03 00:00:00.000|2024-12-30 00:00:00.000|95.0|0|FORD|2025.0|15|1.1605391506849316|No revisado|0|C|0.0||Divorciado/a
15882|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|95.0|0|HYUNDAI|2022.0|5|0.5193164383561643|No revisado|0|C|2.0||Soltero/a
15883|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|74.0|0|HYUNDAI|2021.0|5|0.6312328767123287|Descartado|0|D|3.0||Soltero/a
15884|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|95.0|0|JETOUR|2025.0|5|0.5726712328767123|No revisado|0|C|1.0||Casada
15885|2025-01-03 00:00:00.000|2024-12-31 00:00:00.000|96.0|0|SUZUKI|2023.0|5|1.0258808219178082|No revisado|0|A|2.0||Divorciado
15886|2025-01-03 00:00:00.000||85.0|0|UTILITY|2019.0|5|0.8572602739726027|No revisado|0|C|0.0|1.0|Casada/o
15887|2025-01-03 00:00:00.000|2024-12-31 00:00:00.000|85.0|0|ZHONG TONG|2024.0|0|1.2670212765957447|No revisado|0|E|0.0||Casada/o
15888|2025-01-03 00:00:00.000|2024-12-31 00:00:00.000|96.0|0|GREAT WALL|2024.0|8|0.537945205479452|Descartado|0|D|0.0||Casada
15889|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|85.0|0|VOLVO|2025.0|5|3.797311827956989|No revisado|0|E|0.0|1.0|Casada/o
15890|2025-01-03 00:00:00.000|2025-01-01 00:00:00.000|96.0|0|BMW|2024.0|10|2.3298221614227086|No revisado|0|C|0.0||Divorciado/a
15891|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|95.0|0|BMW|2023.0|10|2.9776333789329685|No revisado|0|A|0.0||Casada/o
15892|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|96.0|0|AUDI|2022.0|10|1.1732876712328768|No revisado|0|C|0.0|1.0|Casada
15893|2025-01-03 00:00:00.000|2024-12-30 00:00:00.000|96.0|0|MG|2021.0|25|0.6661643835616438|No revisado|0|D|0.0||Divorciado
15894|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|83.0|0|MG|2016.0|10|0.7068493150684931|No revisado|0|D|3.0||Divorciado/a
15895|2025-01-03 00:00:00.000|2024-12-25 00:00:00.000|69.0|0|CHANGAN|2018.0|3|0.4202090592334494|No revisado|0|D|0.0||Divorciado
15896|2025-01-03 00:00:00.000|2024-12-31 00:00:00.000|69.0|0|SUZUKI|2016.0|3|0.7040983606557377|No revisado|0|D|0.0||Soltero/a
15897|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|74.0|0|MG|2022.0|3|0.4052054794520547|No revisado|0|E|0.0||Soltero/a
15898|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|90.0|0|SSANGYONG|2023.0|10|0.9010259917920656|No revisado|0|E|0.0||Soltero/a
15899|2025-01-03 00:00:00.000|2024-12-29 00:00:00.000|85.0|0|VOLVO|2014.0|0|0.2821477428180574|No revisado|0|C|||Casada/o
15900|2025-01-03 00:00:00.000|2024-12-13 00:00:00.000|95.0|0||2017.0|5|0.6709016393442622|No revisado|0|E|999.0||Casada
15901|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|96.0|0|CHANGAN|2022.0|3|0.646311475409836|No revisado|0|C|1.0||Divorciado/a
15902|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|85.0|0|VOLVO|2022.0|5|2.965284974093264|No revisado|0|C|0.0||Casada/o
15903|2025-01-03 00:00:00.000|2024-12-29 00:00:00.000|83.0|0|VOLKSWAGEN|2023.0|0|1.3797700273972602|No revisado|0|E|1.0||Divorciado
15904|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|74.0|0|NISSAN|2018.0|5|0.6112507397260273|Descartado|0|E|0.0||Divorciado/a
15905|2025-01-03 00:00:00.000|2024-12-31 00:00:00.000|69.0|0|FORD|2021.0|5|0.8268493150684931|No revisado|0|D|||Divorciado/a
15906|2025-01-03 00:00:00.000|2024-12-31 00:00:00.000|3.0|0|SSANGYONG|2024.0|5|1.0890410958904109|No revisado|0|D|2.0||Casada/o
15907|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|74.0|0|SUZUKI|2017.0|3|0.6563013698630136|Descartado|0|B|2.0|1.0|Soltero/a
15908|2025-01-03 00:00:00.000|2024-12-30 00:00:00.000|3.0|0|CHEVROLET|2024.0|10|0.4907608695652173|Descartado|0|B|2.0||Divorciado/a
15909|2025-01-03 00:00:00.000|2024-12-29 00:00:00.000|85.0|0|MERCEDES BENZ|2018.0|10|0.6591780821917808|Descartado|0|E|1.0||Divorciado/a
15910|2025-01-03 00:00:00.000|2024-12-27 00:00:00.000|85.0|0|MERCEDES BENZ|2014.0|10|0.636986301369863|Descartado|0|D|0.0||Casada
15911|2025-01-03 00:00:00.000|2025-01-01 00:00:00.000|74.0|0|CHEVROLET|2015.0|10||Descartado|0|D|0.0||Casada
15912|2025-01-03 00:00:00.000|2024-12-27 00:00:00.000|94.0|0|TOYOTA|2024.0|3|0.7524623803009575|No revisado|0|D|0.0||Casada/o
15913|2025-01-03 00:00:00.000|2024-12-31 00:00:00.000|85.0|0|SCANIA|2019.0|5|3.493138686131387|No revisado|0|E|999.0||Divorciado
15914|2025-01-03 00:00:00.000|2024-12-20 00:00:00.000|96.0|0|NISSAN|2023.0|10|1.7473972602739727|No revisado|0|B|0.0||Casada/o
15915|2025-01-03 00:00:00.000|2024-12-30 00:00:00.000|85.0|0|VOLVO|2023.0|5|3.115736040609137|No revisado|0|E|0.0||Casada
15916|2025-01-03 00:00:00.000|2025-01-01 00:00:00.000|74.0|0|MERCEDES BENZ|2015.0|5|1.7034246575342464|No revisado|0|D|0.0||Divorciado/a
15917|2025-01-03 00:00:00.000|2024-12-30 00:00:00.000|69.0|0|HONDA|2018.0|5|0.597945205479452|Descartado|0|C|0.0||Casada
15918|2025-01-03 00:00:00.000|2025-01-01 00:00:00.000|91.0|0|PEUGEOT|2024.0|5|1.343835616438356|No revisado|0|D|||Soltero/a
15919|2025-01-03 00:00:00.000|2024-12-31 00:00:00.000||0|KIA|2023.0|10|0.4372602739726027|Descartado|0|A|1.0|1.0|Divorciado/a
15920|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|74.0|0|CHERY|2018.0|5|0.5839561643835616|Descartado|0|C|0.0||Casada/o
15921|2025-01-03 00:00:00.000|2024-12-24 00:00:00.000|74.0|0|JAC|2022.0|3|0.6858904109589041|No revisado|0|A|2.0|2.0|Soltero/a
15922|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|85.0|0|FACCHINI|2025.0|10|1.2272727272727273|No revisado|0|D|0.0||Divorciado
15923|2025-01-03 00:00:00.000|2024-12-30 00:00:00.000|95.0|0|CHEVROLET|2022.0|5|0.7232876712328767|No revisado|0|B|0.0||Divorciado
15924|2025-01-03 00:00:00.000|2024-12-30 00:00:00.000|69.0|0|JAC|2018.0|3|0.4717510670314637|Descartado|0|E|0.0||Casada/o
15925|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|3.0|0|FORD|2023.0|10|1.5217808219178082|No revisado|0|C|2.0||Soltero/a
15926|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|74.0|0|VOLKSWAGEN|2019.0|10|0.4442465753424657|No revisado|0|A|0.0||Divorciado/a
15927|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|69.0|0|KIA|2022.0|5|0.8502739726027397|Descartado|0|B|0.0||Casada/o
15928|2025-01-03 00:00:00.000|2024-12-27 00:00:00.000|96.0|0|NISSAN|2021.0|5|2.036475409836066|No revisado|0|E|0.0||Divorciado/a
15929|2025-01-03 00:00:00.000|2024-12-31 00:00:00.000|69.0|0|TOYOTA|2018.0|3|0.8070451436388508|Descartado|0|E|0.0||Casada/o
15930|2025-01-03 00:00:00.000|2024-12-16 00:00:00.000|74.0|0|MG|2022.0|5|0.3312328767123287|No revisado|0|D|||Divorciado/a
15931|2025-01-03 00:00:00.000|2024-12-24 00:00:00.000|74.0|0|HYUNDAI||3|0.6945205479452053|No revisado|0|E|0.0||Casada
15932|2025-01-03 00:00:00.000|2024-12-27 00:00:00.000|95.0|0|FORD|2024.0|3|0.6982191780821917|No revisado|0|B|0.0||Casada
15933|2025-01-03 00:00:00.000|2024-12-30 00:00:00.000|69.0|0|MAZDA|2022.0|5|0.800958904109589|No revisado|0|E|||Divorciado/a
15934|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|69.0|0|TOYOTA|2022.0|5|0.6784931506849315|No revisado|0|C|0.0||Casada
15935|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|3.0|0|TOYOTA|2024.0|0|0.5341981132075471|No revisado|0|B|0.0||Soltero/a
15936|2025-01-03 00:00:00.000|2024-11-09 00:00:00.000|3.0|0|JEEP|2008.0|3|0.5473972602739726|No revisado|0|B|0.0||Soltero/a
15937|2025-01-03 00:00:00.000|2024-12-03 00:00:00.000|74.0|0|MAZDA|2022.0|5|0.6871232876712328|No revisado|0|D|0.0||Casada/o
15938|2025-01-03 00:00:00.000|2025-01-01 00:00:00.000|90.0|0|GAC|2024.0|0|0.3690410958904109|No revisado|0|E|0.0||Casada/o
15939|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|3.0|0|TOYOTA|2022.0|5|0.4660273972602739|No revisado|0|D|1.0|1.0|Soltero/a
15940|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|83.0|0|DAIHATSU|2015.0|10|0.3834066575342465|No revisado|0|B|0.0||Divorciado/a
15941|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|83.0|0|HYUNDAI|2020.0|3|0.6061643835616438|No revisado|0|C|0.0||Divorciado
15942|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|96.0|0|JAC|2023.0|3|0.320958904109589|No revisado|0|D|0.0|2.0|Divorciado/a
15943|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|96.0|0|MAZDA|2019.0|3|0.948082191780822|No revisado|0|C|0.0||Casada
15944|2025-01-03 00:00:00.000|2025-01-01 00:00:00.000|3.0|0|VOLKSWAGEN|2022.0|5|0.3867123287671232|No revisado|0|D|0.0|2.0|Divorciado/a
15945|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|74.0|0|CHEVROLET|2017.0|5|0.401639344262295|Descartado|0|A|0.0||Soltero/a
15946|2025-01-03 00:00:00.000|2025-01-01 00:00:00.000||0|TOYOTA|2015.0|5|0.5408219178082191|No revisado|0|B|0.0||Divorciado/a
15947|2025-01-03 00:00:00.000|2024-12-25 00:00:00.000|96.0|0|SUZUKI|2024.0|8|0.5180136986301369|No revisado|0|E|0.0||Divorciado/a
15948|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|96.0|0|RENAULT||3|1.2871232876712329|No revisado|0|D|0.0||Casada
15949|2025-01-03 00:00:00.000|2025-01-01 00:00:00.000|69.0|0|KIA|2015.0|3|0.4697260273972602|No revisado|0|D|1.0||Casada/o
15950|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|95.0|0|FORD|2024.0|10|1.1521232876712328|No revisado|0|C|999.0||Soltero/a
15951|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|69.0|1|MG|2022.0|5|0.5256164383561643|No revisado|0|A|2.0||Casada/o
15952|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|69.0|0|MG|2022.0|3|0.8983561643835616|No revisado|0|D|0.0||Divorciado
15953|2025-01-03 00:00:00.000|2024-12-31 00:00:00.000|74.0|0|FORD|2020.0|10|0.8075342465753425|Descartado|0|D|0.0||Soltero/a
15954|2025-01-03 00:00:00.000|2024-12-31 00:00:00.000|3.0|0|TOYOTA|2023.0|3|0.4713698630136986|No revisado|0|C|0.0||Casada/o
15955|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|74.0|0|FORD|2022.0|10|0.6772602739726027|No revisado|0|B|0.0||Casada
15956|2025-01-03 00:00:00.000|2024-12-31 00:00:00.000|69.0|0|SUZUKI|2019.0|3|0.6657534246575342|No revisado|0|B|||Casada
15957|2025-01-03 00:00:00.000|2024-12-31 00:00:00.000|3.0|0|TOYOTA|2023.0|3|0.4713698630136986|No revisado|0|D|0.0||Casada
15958|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|95.0|0|BRILLIANCE|2023.0|3|0.7097260273972602|No revisado|0|C|0.0||Soltero/a
15959|2025-01-03 00:00:00.000|2024-12-30 00:00:00.000|85.0|0|UTILITY|2017.0|5|1.098082191780822|Descartado|0|C|1.0||Divorciado/a
15960|2025-01-03 00:00:00.000||96.0|0|JAC|2016.0|10|0.4516438356164383|Descartado|0|D|2.0||Casada/o
15961|2025-01-03 00:00:00.000|2024-12-29 00:00:00.000|69.0|0|TOYOTA|2022.0|5|0.7056164383561643|No revisado|0|C|0.0||Soltero/a
15962|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|69.0|0|MAZDA|2019.0|0|0.8510958904109589|No revisado|0|E|2.0||Casada
15963|2025-01-03 00:00:00.000|2024-12-31 00:00:00.000|74.0|0|BMW|2024.0|5|2.6749315068493154|No revisado|0|C|2.0||Divorciado/a
15964|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|95.0|0|FORD|2021.0|3|0.5815068493150684|No revisado|0|D|0.0||Divorciado/a
15965|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|96.0|0|HAVAL|2022.0|3|0.9743835616438355|No revisado|0|B|||Casada
15966|2025-01-03 00:00:00.000|2024-12-26 00:00:00.000|3.0|0|MAXUS|2022.0|0|0.940218878248974|No revisado|0|B|0.0||Casada/o
15967|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|74.0|0|MAZDA|2014.0|0|0.6160273972602739|No revisado|0|B|0.0||Divorciado/a
15968|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|3.0|0|PEUGEOT|2020.0|0|1.1445205479452054|Descartado|0|C|0.0||Casada/o
15969|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|69.0|0|SUZUKI|2023.0|5|0.5161643835616438|No revisado|0|D|1.0||Divorciado/a
15970|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|74.0|0|VOLKSWAGEN|2018.0|10|0.5264383561643835|Descartado|0|D|0.0||Divorciado/a
15971|2025-01-03 00:00:00.000|2024-12-31 00:00:00.000|69.0|0|SUBARU|2024.0|3|0.6666894664842681|Descartado|0|D|1.0|1.0|Soltero/a
15972|2025-01-03 00:00:00.000|2024-12-27 00:00:00.000|96.0|0|TOYOTA|2020.0|3|0.7655737704918032|No revisado|0|B|1.0||Casada/o
15973|2025-01-03 00:00:00.000|2024-12-27 00:00:00.000|94.0|0|TOYOTA|2022.0|3|0.7705479452054794|No revisado|0|B|||Casada
15974|2025-01-03 00:00:00.000|2025-01-01 00:00:00.000|95.0|0|CHEVROLET|2024.0|3|0.6380136986301369|No revisado|0|D|2.0||Casada
15975|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|91.0|0|PEUGEOT|2021.0|6|0.7413698630136986|No revisado|0|D|1.0||Divorciado/a
15976|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|95.0|1|FORD|2022.0|10|0.7652054794520547|Descartado|0|E|999.0||Casada/o
15977|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|91.0|0|PEUGEOT|2024.0|0|1.508835616438356|No revisado|0|C|0.0||Divorciado/a
15978|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|95.0|0|CHEVROLET|2022.0|3|0.8434426229508196|Descartado|0|D|||Casada
15979|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|95.0|0|CHEVROLET|2025.0|3|0.4968711575342465|No revisado|0|C|0.0||Divorciado/a
15980|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|95.0|0|CHEVROLET|2014.0|0|0.4167123287671232|Descartado|0|B|1.0||Divorciado/a
15981|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|74.0|0|CHEVROLET|2022.0|3|0.6341095890410958|Descartado|0|C|1.0||Casada/o
15982|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|95.0|0|KAIYI|2024.0|5|0.6455540355677154|Descartado|0|E|3.0||Casada/o
15983|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|69.0|0|FORD|2020.0|3|0.6908219178082191|No revisado|0|C|0.0||Casada/o
15984|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|69.0|0|TOYOTA|2024.0|0|0.7873972602739726|No revisado|0|D|||Divorciado
15985|2025-01-03 00:00:00.000|2024-12-30 00:00:00.000|85.0|0|VOLKSWAGEN|2023.0|0|0.710958904109589|No revisado|0|B|1.0|1.0|Casada/o
15986|2025-01-03 00:00:00.000|2024-12-23 00:00:00.000|96.0|0|SUBARU|2024.0|10|0.6445890410958904|No revisado|0|E|0.0||Soltero/a
15987|2025-01-03 00:00:00.000|2024-12-31 00:00:00.000|3.0|0|NISSAN|2022.0|10|0.740958904109589|No revisado|0|B|0.0||Divorciado/a
15988|2025-01-03 00:00:00.000|2024-12-30 00:00:00.000|3.0|0|PEUGEOT|2011.0|0|0.3693570451436388|No revisado|0|B|0.0||Casada/o
15989|2025-01-03 00:00:00.000|2024-09-18 00:00:00.000|96.0|0|HYUNDAI|2021.0|10|0.6164383561643835|No revisado|0|B||1.0|Casada/o
15990|2025-01-03 00:00:00.000|2024-12-28 00:00:00.000|74.0|0|VOLVO|2018.0|5|1.1634246575342464|No revisado|0|C|0.0||Divorciado/a
15991|2025-01-03 00:00:00.000|2024-12-27 00:00:00.000|95.0|0|FORD|2024.0|10|1.413406292749658|Descartado|0|C|0.0||Casada/o
15992|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|96.0|0|SUZUKI|2025.0|12|0.3973972602739726|No revisado|0|B|1.0|2.0|Divorciado
15993|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|69.0|0|MAXUS|2021.0|10|0.7615068493150684|No revisado|0|B|||Casada
15994|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|90.0|1|RAM|2024.0|10|1.1872602739726028|Descartado|0|C|0.0||Divorciado/a
15995|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|95.0|0|BMW|2023.0|10|1.8593023255813952|No revisado|0|B|999.0||Casada/o
15996|2025-01-03 00:00:00.000|2024-12-31 00:00:00.000|74.0|0|CHEVROLET|2022.0|10|0.8153424657534246|No revisado|0|C|0.0||Casada
15997|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|96.0|0|SUZUKI|2022.0|8|0.556027397260274|No revisado|0|B|0.0||Divorciado
15998|2025-01-03 00:00:00.000|2024-12-30 00:00:00.000|90.0|0|MG|2024.0|0|0.7214383561643835|No revisado|0|D|1.0||Soltero/a
15999|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|3.0|0|SUBARU|2022.0|3|0.6904109589041095|No revisado|0|A|1.0||Casada
16000|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|90.0|0|MITSUBISHI|2022.0|5|1.2983606557377048|No revisado|0|D|0.0||Casada
16001|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|90.0|0|SSANGYONG|2025.0|5|0.8089557534246575|No revisado|0|E|3.0||Casada/o
16002|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|90.0|0|CHERY|2023.0|10|0.977359781121751|No revisado|0|D|0.0||Divorciado/a
16003|2025-01-04 00:00:00.000|2025-01-03 00:00:00.000|96.0|0|HYUNDAI|2022.0|10|0.8272602739726027|Descartado|0|D|2.0|1.0|Casada
16004|2025-01-04 00:00:00.000|2025-01-03 00:00:00.000|74.0|1|BMW||0|0.6583561643835616|No revisado|0|C|0.0||Divorciado/a
16005|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|3.0|1|CITROEN|2025.0|5|0.4163013698630136|Descartado|0|E|2.0|1.0|Soltero/a
16006|2025-01-03 00:00:00.000|2024-12-25 00:00:00.000|95.0|0|BRILLIANCE|2024.0|5|0.7467123287671232|Descartado|0|B|||Divorciado
16007|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|69.0|0|GREAT WALL|2024.0|5|0.55|No revisado|0|C|1.0|1.0|Casada/o
16008|2025-01-03 00:00:00.000|2025-01-02 00:00:00.000|3.0|1|CHEVROLET|2017.0|0|0.4750684931506849|Descartado|0|A|0.0||Divorciado/a
16009|2025-01-03 00:00:00.000|2024-12-26 00:00:00.000|90.0|0|SSANGYONG|2021.0|3|1.0142465753424657|Descartado|0|C|999.0||Divorciado/a
16010|2025-01-03 00:00:00.000|2024-12-31 00:00:00.000|69.0|0|SUZUKI|2015.0|5|0.3928767123287671|No revisado|0|D|0.0||Soltero/a
16011|2025-01-03 00:00:00.000|2024-12-31 00:00:00.000|96.0|0|MAZDA|2019.0|3|1.2534246575342465|Descartado|0|B|999.0||Divorciado/a
16012|2025-01-03 00:00:00.000|2025-01-01 00:00:00.000|83.0|0|FORD|2023.0|3|0.6217808219178081|Descartado|0|E|0.0||Divorciado
16013|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|96.0|0|OMODA|2025.0|3|0.5798630136986301|Descartado|0|B|0.0|1.0|Divorciado/a
16014|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|96.0|0|OMODA|2024.0|10|0.4674657534246575|No revisado|0|D|1.0||Soltero/a
16015|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|3.0|0|NISSAN|2022.0|10|0.612295081967213|No revisado|0|B|0.0||Divorciado/a
16016|2025-01-03 00:00:00.000|2025-01-03 00:00:00.000|74.0|0|TOYOTA|2019.0|0|0.6673972602739726|No revisado|0|C|0.0||Casada/o
